,0,Address,AdjustedStartTime,AgencyAbbreviation,AgencyName,Created,DataSource,DelayFromScheduleInSeconds,DirectionId,DirectionName,DirectionVariantId,Duration,ItineraryId,ItineraryLegId,Lat,Length,Lon,Ordinal,RouteDestinationName,RouteId,RouteName,ShapeUri,StartTime,StopId,StopName,TransportType,TripHeadsign,TripId
0,,,2021-11-19T23:11:29Z,,,2021-11-19T22:35:21.6715441Z,,,,,,979.0,2657431e-4da1-48fc-9d0f-5ff53d67899d,1619191063.0,29.620428,0.8433117355776762,-95.455033,0.0,,,,,2021-11-19T23:11:29Z,,,Walk,,
1,,,2021-11-19T23:28:48Z,RideMetro,Houston,2021-11-19T22:35:21.6715943Z,,0.0,Ho414_4620_41922_0,NORTHWEST TC,Ho414_4620_41922_0_1,4392.0,2657431e-4da1-48fc-9d0f-5ff53d67899d,1619191064.0,29.622834,11.08688565390173,-95.464965,1.0,NORTHWEST TC,Ho414_4620_41922,049,,2021-11-19T23:28:48Z,Ho414_4620_5256,S Post Oak Rd @ Heatherbrook Dr,Bus,NORTHWEST TC,Ho414_4620_9267307
2,,,2021-11-20T01:00:00Z,RideMetro,Houston,2021-11-19T22:35:21.6716145Z,,0.0,Ho414_4620_41928_1,WEST BELT,Ho414_4620_41928_1_0,360.0,2657431e-4da1-48fc-9d0f-5ff53d67899d,1619191065.0,29.78307,1.1043097343234265,-95.45546,3.0,WEST BELT,Ho414_4620_41928,058,,2021-11-20T01:00:00Z,Ho414_4620_79_M,79 - NORTHWEST BAY M,Bus,WEST BELT,Ho414_4620_9269228
3,,,2021-11-20T01:07:00Z,,,2021-11-19T22:35:21.6716154Z,,,,,,468.0,2657431e-4da1-48fc-9d0f-5ff53d67899d,1619191066.0,29.799026,0.40382963175920883,-95.456516,4.0,,,,,2021-11-20T01:07:00Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
4,,,2021-11-20T01:07:00Z,,,2021-11-19T22:35:21.6716154Z,,,,,,468.0,2657431e-4da1-48fc-9d0f-5ff53d67899d,1619191067.0,29.802759908899148,0.40382963175920883,-95.45410037006431,5.0,,,,,2021-11-20T01:07:00Z,,,Arrived,,
0,,,2021-11-19T23:11:29Z,,,2021-11-19T22:35:21.672034Z,,,,,,979.0,98b398ba-56e0-49e1-abf1-4ccb398420ab,1619192063.0,29.620428,0.8433117355776762,-95.455033,0.0,,,,,2021-11-19T23:11:29Z,,,Walk,,
1,,,2021-11-19T23:28:48Z,RideMetro,Houston,2021-11-19T22:35:21.6720493Z,,0.0,Ho414_4620_41922_0,NORTHWEST TC,Ho414_4620_41922_0_1,4392.0,98b398ba-56e0-49e1-abf1-4ccb398420ab,1619192064.0,29.622834,11.08688565390173,-95.464965,1.0,NORTHWEST TC,Ho414_4620_41922,049,,2021-11-19T23:28:48Z,Ho414_4620_5256,S Post Oak Rd @ Heatherbrook Dr,Bus,NORTHWEST TC,Ho414_4620_9267307
2,,,2021-11-20T01:00:00Z,RideMetro,Houston,2021-11-19T22:35:21.6720603Z,,0.0,Ho414_4620_41934_0,DENVER HARBOR TC,Ho414_4620_41934_0_0,379.0,98b398ba-56e0-49e1-abf1-4ccb398420ab,1619192065.0,29.78307,0.8502854689767883,-95.45546,3.0,DENVER HARBOR TC,Ho414_4620_41934,066,,2021-11-20T01:00:00Z,Ho414_4620_79_K,79 - NORTHWEST BAY K,Bus,DENVER HARBOR TC,Ho414_4620_9271006
3,,,2021-11-20T01:07:19Z,,,2021-11-19T22:35:21.6720612Z,,,,,,913.0,98b398ba-56e0-49e1-abf1-4ccb398420ab,1619192066.0,29.794814,0.7862116337409291,-95.45121,4.0,,,,,2021-11-20T01:07:19Z,Ho414_4620_8896,Hempstead Rd @ W Loop N,Walk,,
4,,,2021-11-20T01:07:19Z,,,2021-11-19T22:35:21.6720612Z,,,,,,913.0,98b398ba-56e0-49e1-abf1-4ccb398420ab,1619192067.0,29.802759908899148,0.7862116337409291,-95.45410037006431,5.0,,,,,2021-11-20T01:07:19Z,,,Arrived,,
0,,,2021-11-19T22:41:29Z,,,2021-11-19T22:35:21.6722205Z,,,,,,979.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193063.0,29.620428,0.8433117355776762,-95.455033,0.0,,,,,2021-11-19T22:41:29Z,,,Walk,,
1,,,2021-11-19T22:58:48Z,RideMetro,Houston,2021-11-19T22:35:21.6722383Z,,0.0,Ho414_4620_41922_0,NORTHWEST TC,Ho414_4620_41922_0_1,4152.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193064.0,29.622834,11.08688565390173,-95.464965,1.0,NORTHWEST TC,Ho414_4620_41922,049,,2021-11-19T22:58:48Z,Ho414_4620_5256,S Post Oak Rd @ Heatherbrook Dr,Bus,NORTHWEST TC,Ho414_4620_9267307
2,,,2021-11-20T00:30:00Z,RideMetro,Houston,2021-11-19T22:35:21.6722585Z,,0.0,Ho414_4620_41937_1,BRITTMOORE,Ho414_4620_41937_1_0,1864.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193065.0,29.78307,5.318900038340063,-95.45546,3.0,BRITTMOORE,Ho414_4620_41937,070,,2021-11-20T00:30:00Z,Ho414_4620_79_L,79 - NORTHWEST BAY L,Bus,BRITTMOORE,Ho414_4620_9271611
3,,,2021-11-20T01:06:23Z,RideMetro,Houston,2021-11-19T22:35:21.6722824Z,,0.0,Ho414_4620_41906_0,KASHMERE TC,Ho414_4620_41906_0_0,1372.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193066.0,29.788209,5.530939901929281,-95.544266,4.0,KASHMERE TC,Ho414_4620_41906,026,,2021-11-20T01:06:23Z,Ho414_4620_2460,Gessner Rd @ Old Katy Rd,Bus,KASHMERE TC,Ho414_4620_9262758
4,,,2021-11-20T01:30:15Z,,,2021-11-19T22:35:21.6722832Z,,,,,,183.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193067.0,29.801401,0.1579959912530205,-95.45297,5.0,,,,,2021-11-20T01:30:15Z,Ho414_4620_8413,W 18Th St @ Northwest Freeway,Walk,,
5,,,2021-11-20T01:30:15Z,,,2021-11-19T22:35:21.6722832Z,,,,,,183.0,fdffeee8-ee24-432a-966a-d2099559239b,1619193068.0,29.802759908899148,0.1579959912530205,-95.45410037006431,6.0,,,,,2021-11-20T01:30:15Z,,,Arrived,,
0,,,2021-11-19T22:43:19Z,,,2021-11-19T22:35:32.5342703Z,,,,,,123.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991669.0,29.614025,0.10600035934902646,-95.436,0.0,,,,,2021-11-19T22:43:19Z,,,Walk,,
1,,,2021-11-19T22:46:22Z,RideMetro,Houston,2021-11-19T22:35:32.5342896Z,,0.0,Ho414_4620_41902_0,TMC TC,Ho414_4620_41902_0_0,1778.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991670.0,29.613549,6.586041425064868,-95.437174,1.0,TMC TC,Ho414_4620_41902,014,,2021-11-19T22:46:22Z,Ho414_4620_5332,Fuqua St @ Bathurst Dr,Bus,TMC TC,Ho414_4620_9261033
2,,,2021-11-19T23:23:27Z,,,2021-11-19T22:35:32.5342912Z,,,,,,33.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991671.0,29.704328,0.029132091174322822,-95.40362,2.0,,,,,2021-11-19T23:23:27Z,Ho414_4620_11025,Texas Medical Center Transit Center,Walk,,
3,,,2021-11-19T23:25:00Z,RideMetro,Houston,2021-11-19T22:35:32.5343665Z,,0.0,Ho414_4620_41907_0,N SHEPHERD P&R,Ho414_4620_41907_0_0,2040.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991672.0,29.704447,6.861850861957712,-95.403949,3.0,N SHEPHERD P&R,Ho414_4620_41907,027,,2021-11-19T23:25:00Z,Ho414_4620_11025_N,TEXAS MEDICAL CENTER TRANSIT CENTER BAY N,Bus,N SHEPHERD P&R,Ho414_4620_9263013
4,,,2021-11-20T00:07:30Z,,,2021-11-19T22:35:32.5343682Z,,,,,,28.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991673.0,29.803613,0.024478329778704712,-95.410087,4.0,,,,,2021-11-20T00:07:30Z,Ho414_4620_6652,N Shepherd Dr @ W 20Th St,Walk,,
5,,,2021-11-20T00:08:58Z,RideMetro,Houston,2021-11-19T22:35:32.5344457Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,582.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991674.0,29.803869,2.6515827447989895,-95.410039,5.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-20T00:08:58Z,Ho414_4620_6069,W 20Th St @ N Shepherd Dr,Bus,MEMORIAL CITY,Ho414_4620_9262829
6,,,2021-11-20T00:19:40Z,,,2021-11-19T22:35:32.5344466Z,,,,,,125.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991675.0,29.80163,0.10845563780971793,-95.454342,6.0,,,,,2021-11-20T00:19:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
7,,,2021-11-20T00:19:40Z,,,2021-11-19T22:35:32.5344466Z,,,,,,125.0,5f023cde-d267-4972-a8d7-24790914cb52,1733991676.0,29.802759908899148,0.10845563780971793,-95.45410037006431,7.0,,,,,2021-11-20T00:19:40Z,,,Arrived,,
0,,,2021-11-19T22:52:27Z,,,2021-11-19T22:35:32.5346394Z,,,,,,393.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992669.0,29.614025,0.33902393629637106,-95.436,0.0,,,,,2021-11-19T22:52:27Z,,,Walk,,
1,,,2021-11-19T23:00:00Z,RideMetro,Houston,2021-11-19T22:35:32.5347225Z,,0.0,Ho414_4620_41901_0,GELLHORN & 610,Ho414_4620_41901_0_0,3240.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992670.0,29.613897,10.119007199191719,-95.431857,1.0,GELLHORN & 610,Ho414_4620_41901,011,,2021-11-19T23:00:00Z,Ho414_4620_73,Hiram Clarke Transit Center,Bus,GELLHORN & 610,Ho414_4620_9260725
2,,,2021-11-20T00:16:00Z,RideMetro,Houston,2021-11-19T22:35:32.5347479Z,,0.0,Ho414_4620_41965_1,MEMORIAL CITY,Ho414_4620_41965_1_0,1140.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992671.0,29.750596,5.527826019549726,-95.371177,2.0,MEMORIAL CITY,Ho414_4620_41965,160,,2021-11-20T00:16:00Z,Ho414_4620_624,Travis St @ St. Joseph Pkwy,Bus,MEMORIAL CITY,Ho414_4620_9278796
3,,,2021-11-20T00:45:00Z,RideMetro,Houston,2021-11-19T22:35:32.534922Z,,0.0,Ho414_4620_41950_0,SH 249,Ho414_4620_41950_0_0,343.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992672.0,29.78351,1.073923358186936,-95.45547,4.0,SH 249,Ho414_4620_41950,085,,2021-11-20T00:45:00Z,Ho414_4620_13170_G,13170 - NORTHWEST TC - PLATFORM 1 BAY G,Bus,SH 249,Ho414_4620_9275415
4,,,2021-11-20T00:51:43Z,,,2021-11-19T22:35:32.5349243Z,,,,,,468.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992673.0,29.799026,0.40382963175920883,-95.456516,5.0,,,,,2021-11-20T00:51:43Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
5,,,2021-11-20T00:51:43Z,,,2021-11-19T22:35:32.5349243Z,,,,,,468.0,a1ae727a-4d62-4e8a-a32e-f6ac3b36a906,1733992674.0,29.802759908899148,0.40382963175920883,-95.45410037006431,6.0,,,,,2021-11-20T00:51:43Z,,,Arrived,,
0,,,2021-11-19T22:52:27Z,,,2021-11-19T22:35:32.5351062Z,,,,,,393.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993669.0,29.614025,0.33902393629637106,-95.436,0.0,,,,,2021-11-19T22:52:27Z,,,Walk,,
1,,,2021-11-19T23:00:00Z,RideMetro,Houston,2021-11-19T22:35:32.535121Z,,0.0,Ho414_4620_41901_0,GELLHORN & 610,Ho414_4620_41901_0_0,3240.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993670.0,29.613897,10.119007199191719,-95.431857,1.0,GELLHORN & 610,Ho414_4620_41901,011,,2021-11-19T23:00:00Z,Ho414_4620_73,Hiram Clarke Transit Center,Bus,GELLHORN & 610,Ho414_4620_9260725
2,,,2021-11-20T00:16:00Z,RideMetro,Houston,2021-11-19T22:35:32.5351284Z,,0.0,Ho414_4620_41965_1,MEMORIAL CITY,Ho414_4620_41965_1_0,1140.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993671.0,29.750596,5.527826019549726,-95.371177,2.0,MEMORIAL CITY,Ho414_4620_41965,160,,2021-11-20T00:16:00Z,Ho414_4620_624,Travis St @ St. Joseph Pkwy,Bus,MEMORIAL CITY,Ho414_4620_9278796
3,,,2021-11-20T00:50:00Z,RideMetro,Houston,2021-11-19T22:35:32.5351597Z,,0.0,Ho414_4620_41954_0,DACOMA SHUTTLE,Ho414_4620_41954_0_0,370.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993672.0,29.78351,1.073923358186936,-95.45547,4.0,DACOMA SHUTTLE,Ho414_4620_41954,089,,2021-11-20T00:50:00Z,Ho414_4620_13170_I,13170 - NORTHWEST TC - PLATFORM 1 BAY I,Bus,DACOMA SHUTTLE,Ho414_4620_9276435
4,,,2021-11-20T00:57:10Z,,,2021-11-19T22:35:32.5351605Z,,,,,,468.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993673.0,29.799026,0.40382963175920883,-95.456516,5.0,,,,,2021-11-20T00:57:10Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
5,,,2021-11-20T00:57:10Z,,,2021-11-19T22:35:32.5351605Z,,,,,,468.0,c0d369d6-2737-4138-b3e2-4fe9b562bd76,1733993674.0,29.802759908899148,0.40382963175920883,-95.45410037006431,6.0,,,,,2021-11-20T00:57:10Z,,,Arrived,,
0,,,2021-11-19T22:52:27Z,,,2021-11-19T22:35:32.536123Z,,,,,,393.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994669.0,29.614025,0.33902393629637106,-95.436,0.0,,,,,2021-11-19T22:52:27Z,,,Walk,,
1,,,2021-11-19T23:00:00Z,RideMetro,Houston,2021-11-19T22:35:32.5361483Z,,0.0,Ho414_4620_41901_0,GELLHORN & 610,Ho414_4620_41901_0_0,3386.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994670.0,29.613897,10.259096365990562,-95.431857,1.0,GELLHORN & 610,Ho414_4620_41901,011,,2021-11-19T23:00:00Z,Ho414_4620_73,Hiram Clarke Transit Center,Bus,GELLHORN & 610,Ho414_4620_9260725
2,,,2021-11-20T00:03:43Z,RideMetro,Houston,2021-11-19T22:35:32.5362248Z,,0.0,Ho414_4620_41925_0,MESA TC,Ho414_4620_41925_0_0,1217.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994671.0,29.751265,3.747381313193985,-95.366779,2.0,MESA TC,Ho414_4620_41925,052,,2021-11-20T00:03:43Z,Ho414_4620_300,San Jacinto St @ Leeland St,Bus,MESA TC,Ho414_4620_9268119
3,,,2021-11-20T00:38:09Z,,,2021-11-19T22:35:32.5362265Z,,,,,,35.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994672.0,29.803843,0.03061676739361372,-95.351403,3.0,,,,,2021-11-20T00:38:09Z,Ho414_4620_3708,Elysian St @ Cavalcade St,Walk,,
4,,,2021-11-20T00:39:44Z,RideMetro,Houston,2021-11-19T22:35:32.5362985Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,1436.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994673.0,29.803522,6.155141761015877,-95.351349,4.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-20T00:39:44Z,Ho414_4620_3290,Cavalcade St @ Elysian St,Bus,MEMORIAL CITY,Ho414_4620_9262795
5,,,2021-11-20T01:04:40Z,,,2021-11-19T22:35:32.5362996Z,,,,,,125.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994674.0,29.80163,0.10845563780971793,-95.454342,5.0,,,,,2021-11-20T01:04:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
6,,,2021-11-20T01:04:40Z,,,2021-11-19T22:35:32.5362996Z,,,,,,125.0,e80b169c-b32e-4ff0-bff8-d4d74d16c8fa,1733994675.0,29.802759908899148,0.10845563780971793,-95.45410037006431,6.0,,,,,2021-11-20T01:04:40Z,,,Arrived,,
0,,,2021-11-19T23:43:19Z,,,2021-11-19T22:35:32.5340378Z,,,,,,123.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995669.0,29.614025,0.10600035934902646,-95.436,0.0,,,,,2021-11-19T23:43:19Z,,,Walk,,
1,,,2021-11-19T23:46:22Z,RideMetro,Houston,2021-11-19T22:35:32.5341222Z,,0.0,Ho414_4620_41902_0,TMC TC,Ho414_4620_41902_0_0,1778.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995670.0,29.613549,6.586041425064868,-95.437174,1.0,TMC TC,Ho414_4620_41902,014,,2021-11-19T23:46:22Z,Ho414_4620_5332,Fuqua St @ Bathurst Dr,Bus,TMC TC,Ho414_4620_9261033
2,,,2021-11-20T00:17:22Z,,,2021-11-19T22:35:32.5341241Z,,,,,,38.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995671.0,29.704328,0.033219817252351506,-95.40362,2.0,,,,,2021-11-20T00:17:22Z,Ho414_4620_11025,Texas Medical Center Transit Center,Walk,,
3,,,2021-11-20T00:19:00Z,RideMetro,Houston,2021-11-19T22:35:32.5341759Z,,0.0,Ho414_4620_41949_0,NORTHWEST TC,Ho414_4620_41949_0_0,2340.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995672.0,29.704036,6.273119462516295,-95.403847,3.0,NORTHWEST TC,Ho414_4620_41949,084,,2021-11-20T00:19:00Z,Ho414_4620_11025_P,TEXAS MEDICAL CENTER TRANSIT CENTER BAY P,Bus,NORTHWEST TC,Ho414_4620_9274731
4,,,2021-11-20T01:00:00Z,RideMetro,Houston,2021-11-19T22:35:32.5342098Z,,0.0,Ho414_4620_41928_1,WEST BELT,Ho414_4620_41928_1_0,360.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995673.0,29.78307,1.1043097343234265,-95.45546,5.0,WEST BELT,Ho414_4620_41928,058,,2021-11-20T01:00:00Z,Ho414_4620_79_M,79 - NORTHWEST BAY M,Bus,WEST BELT,Ho414_4620_9269228
5,,,2021-11-20T01:07:00Z,,,2021-11-19T22:35:32.534211Z,,,,,,468.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995674.0,29.799026,0.40382963175920883,-95.456516,6.0,,,,,2021-11-20T01:07:00Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
6,,,2021-11-20T01:07:00Z,,,2021-11-19T22:35:32.534211Z,,,,,,468.0,7b36a328-a889-4849-bfa5-b8e950385a95,1733995675.0,29.802759908899148,0.40382963175920883,-95.45410037006431,7.0,,,,,2021-11-20T01:07:00Z,,,Arrived,,
0,,,2021-11-19T22:43:24Z,,,2021-11-19T22:35:41.1047704Z,,,,,,96.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598075.0,29.712887,0.08270808910354571,-95.45595,0.0,,,,,2021-11-19T22:43:24Z,,,Walk,,
1,,,2021-11-19T22:46:00Z,RideMetro,Houston,2021-11-19T22:35:41.1047897Z,,-101.0,Ho414_4620_41933_0,WHEELER TC,Ho414_4620_41933_0_0,1053.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598076.0,29.713749,3.988049359383128,-95.455768,1.0,WHEELER TC,Ho414_4620_41933,065,,2021-11-19T22:46:00Z,Ho414_4620_3629,Bissonnet St @ Avenue B,Bus,WHEELER TC,Ho414_4620_9270805
2,,,2021-11-19T23:07:29Z,,,2021-11-19T22:35:41.1047904Z,,,,,,31.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598077.0,29.726012,0.027551337583549926,-95.390602,2.0,,,,,2021-11-19T23:07:29Z,Ho414_4620_2674,Bissonnet St @ Montrose Blvd,Walk,,
3,,,2021-11-19T23:09:00Z,RideMetro,Houston,2021-11-19T22:35:41.1048312Z,,0.0,Ho414_4620_41927_0,GREENSPOINT TC,Ho414_4620_41927_0_1,1431.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598078.0,29.725978,5.384537272299345,-95.390937,3.0,GREENSPOINT TC,Ho414_4620_41927,056,,2021-11-19T23:09:00Z,Ho414_4620_2670,Montrose Blvd @ Bissonnet St,Bus,GREENSPOINT TC,Ho414_4620_9268952
4,,,2021-11-19T23:47:26Z,,,2021-11-19T22:35:41.104832Z,,,,,,50.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598079.0,29.803849,0.043437752979492886,-95.387502,4.0,,,,,2021-11-19T23:47:26Z,Ho414_4620_6077,W Cavalcade St @ N Main St,Walk,,
5,,,2021-11-19T23:49:16Z,RideMetro,Houston,2021-11-19T22:35:41.1048719Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,864.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598080.0,29.804119,3.9716001126296954,-95.387933,5.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-19T23:49:16Z,Ho414_4620_6060,W Cavalcade St @ N Main St,Bus,MEMORIAL CITY,Ho414_4620_9262793
6,,,2021-11-20T00:04:40Z,,,2021-11-19T22:35:41.1048729Z,,,,,,125.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598081.0,29.80163,0.10845563780971793,-95.454342,6.0,,,,,2021-11-20T00:04:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
7,,,2021-11-20T00:04:40Z,,,2021-11-19T22:35:41.1048729Z,,,,,,125.0,cb6a9cc8-2a1b-47e1-8ede-b204635073e7,1816598082.0,29.802759908899148,0.10845563780971793,-95.45410037006431,7.0,,,,,2021-11-20T00:04:40Z,,,Arrived,,
0,,,2021-11-19T22:36:41Z,,,2021-11-19T22:35:41.1049244Z,,,,,,788.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599075.0,29.712887,0.6791820811758569,-95.45595,0.0,,,,,2021-11-19T22:36:41Z,,,Walk,,
1,,,2021-11-19T22:50:49Z,RideMetro,Houston,2021-11-19T22:35:41.1049791Z,,220.0,Ho414_4620_41892_0,TMC TC,Ho414_4620_41892_0_0,609.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599076.0,29.705695,2.6011380676099427,-95.45568,1.0,TMC TC,Ho414_4620_41892,002,,2021-11-19T22:50:49Z,Ho414_4620_9829,Bellaire Blvd @ Avenue B,Bus,TMC TC,Ho414_4620_9258083
2,,,2021-11-19T23:12:43Z,,,2021-11-19T22:35:41.1049799Z,,,,,,35.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599077.0,29.706071,0.030439605831679192,-95.412192,2.0,,,,,2021-11-19T23:12:43Z,Ho414_4620_9588,Holcombe Blvd @ Greenbriar Dr,Walk,,
3,,,2021-11-19T23:14:18Z,RideMetro,Houston,2021-11-19T22:35:41.1050215Z,,0.0,Ho414_4620_41907_0,N SHEPHERD P&R,Ho414_4620_41907_0_0,1782.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599078.0,29.70633,6.723363672671991,-95.412414,3.0,N SHEPHERD P&R,Ho414_4620_41907,027,,2021-11-19T23:14:18Z,Ho414_4620_5456,Holcombe Blvd @ Greenbriar Dr,Bus,N SHEPHERD P&R,Ho414_4620_9263049
4,,,2021-11-19T23:52:30Z,,,2021-11-19T22:35:41.1050222Z,,,,,,28.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599079.0,29.803613,0.024478329778704712,-95.410087,4.0,,,,,2021-11-19T23:52:30Z,Ho414_4620_6652,N Shepherd Dr @ W 20Th St,Walk,,
5,,,2021-11-19T23:53:58Z,RideMetro,Houston,2021-11-19T22:35:41.1050439Z,,0.0,Ho414_4620_41906_1,MEMORIAL CITY,Ho414_4620_41906_1_0,582.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599080.0,29.803869,2.6515827447989895,-95.410039,5.0,MEMORIAL CITY,Ho414_4620_41906,026,,2021-11-19T23:53:58Z,Ho414_4620_6069,W 20Th St @ N Shepherd Dr,Bus,MEMORIAL CITY,Ho414_4620_9262793
6,,,2021-11-20T00:04:40Z,,,2021-11-19T22:35:41.1050443Z,,,,,,125.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599081.0,29.80163,0.10845563780971793,-95.454342,6.0,,,,,2021-11-20T00:04:40Z,Ho414_4620_12077,W 18Th St @ Northwest Fwy,Walk,,
7,,,2021-11-20T00:04:40Z,,,2021-11-19T22:35:41.1050443Z,,,,,,125.0,6cb0c62f-4623-4f17-b39f-8c9e26356bed,1816599082.0,29.802759908899148,0.10845563780971793,-95.45410037006431,7.0,,,,,2021-11-20T00:04:40Z,,,Arrived,,
0,,,2021-11-19T22:44:42Z,,,2021-11-19T22:35:41.104536Z,,,,,,188.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600075.0,29.712887,0.1623748007792394,-95.45595,0.0,,,,,2021-11-19T22:44:42Z,,,Walk,,
1,,,2021-11-19T22:48:50Z,RideMetro,Houston,2021-11-19T22:35:41.104581Z,,85.0,Ho414_4620_41933_1,SYNOTT RD,Ho414_4620_41933_1_0,275.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600076.0,29.712845,0.8092273494941424,-95.457937,1.0,SYNOTT RD,Ho414_4620_41933,065,,2021-11-19T22:48:50Z,Ho414_4620_10435,Bissonnet St @ Wilmington Dr,Bus,SYNOTT RD,Ho414_4620_9270879
2,,,2021-11-19T23:02:11Z,RideMetro,Houston,2021-11-19T22:35:41.1046151Z,,131.0,Ho414_4620_41922_0,NORTHWEST TC,Ho414_4620_41922_0_1,2280.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600077.0,29.705679,5.4056939441680445,-95.468639,2.0,NORTHWEST TC,Ho414_4620_41922,049,,2021-11-19T23:02:11Z,Ho414_4620_74_D,BELLAIRE TRANSIT CENTER BAY D,Bus,NORTHWEST TC,Ho414_4620_9267308
3,,,2021-11-20T00:00:00Z,RideMetro,Houston,2021-11-19T22:35:41.1046212Z,,0.0,Ho414_4620_41928_1,WEST BELT,Ho414_4620_41928_1_0,360.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600078.0,29.78307,1.1043097343234265,-95.45546,4.0,WEST BELT,Ho414_4620_41928,058,,2021-11-20T00:00:00Z,Ho414_4620_79_M,79 - NORTHWEST BAY M,Bus,WEST BELT,Ho414_4620_9269229
4,,,2021-11-20T00:07:00Z,,,2021-11-19T22:35:41.1046223Z,,,,,,468.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600079.0,29.799026,0.40382963175920883,-95.456516,5.0,,,,,2021-11-20T00:07:00Z,Ho414_4620_11053,Hempstead Rd @ Post Oak Rd,Walk,,
5,,,2021-11-20T00:07:00Z,,,2021-11-19T22:35:41.1046223Z,,,,,,468.0,e088b195-b9b6-44e9-b9b3-38b55a005ba9,1816600080.0,29.802759908899148,0.40382963175920883,-95.45410037006431,6.0,,,,,2021-11-20T00:07:00Z,,,Arrived,,
